id,relid,year,active_year,code_status,type_of_violence,conflict_dset_id,conflict_new_id,conflict_name,dyad_dset_id,dyad_new_id,dyad_name,side_a_dset_id,side_a_new_id,side_a,side_b_dset_id,side_b_new_id,side_b,number_of_sources,source_article,source_office,source_date,source_headline,source_original,where_prec,where_coordinates,where_description,adm_1,adm_2,latitude,longitude,geom_wkt,priogrid_gid,country,country_id,region,event_clarity,date_prec,date_start,date_end,deaths_a,deaths_b,deaths_civilians,deaths_unknown,best_est,high_est,low_est
211777,,2016,True,Clear,3,116,481,Government of Iraq - Civilians,116,948,Government of Iraq - Civilians,116,116,Government of Iraq,9999,1,Civilians,7,"""Reuters News,2016-01-12,Sunni mosques in east Iraq attacked after ISIS-claimed blasts"";""Reuters News,2016-01-19,UPDATE 3-Sunni MPs boycott Iraq parliament and govt in protest at violence"";""Reuters News,2016-01-31,Attacks on Iraq's Sunnis could constitute war crimes -rights group"";""Associated Press Newswires,2016-01-31,Rights group: Shiite militias behind Iraq revenge attack"";""Al Jazeera,2016-01-12,Sunni mosques firebombed after attacks hit Iraqi Shias"";""BBC,2016-01-12,Iraq conflict: Shia 'reprisals' after bomb kills 20 in cafe"";""Human Rights Watch,2016-01-31,Iraq: Possible War Crimes by Shia Militia""",Reuters News;Reuters News;Reuters News;Associated Press Newswires;Al Jazeera;BBC;Human Rights Watch,2016-01-12;2016-01-19;2016-01-31;2016-01-31;2016-01-12;2016-01-12;2016-01-31,Sunni mosques in east Iraq attacked after ISIS-claimed blasts;UPDATE 3-Sunni MPs boycott Iraq parliament and govt in protest at violence;Attacks on Iraq's Sunnis could constitute war crimes -rights group;Rights group: Shiite militias behind Iraq revenge attack;Sunni mosques firebombed after attacks hit Iraqi Shias;Iraq conflict: Shia 'reprisals' after bomb kills 20 in cafe;Iraq: Possible War Crimes by Shia Militia,"security and hospital sources, Baqua security sources, witnesses",1,Miqdādīyah town,,Diyālá province,Qaḑā’ Miqdādīyah,33.978611,44.936944,POINT (44.936944 33.978611),178290,Iraq,645,Middle East,2,4,01/11/2016 00:00:00,01/18/2016 00:00:00,0,0,40,0,40,43,10,
211782,,2016,True,Clear,1,259,259,Iraq:Government,524,524,Government of Iraq - IS,116,116,Government of Iraq,234,234,IS,1,"""Reuters News,2016-01-18,Islamic State battle turns Iraq's Ramadi into ghost town""",Reuters News,2016-01-18,Islamic State battle turns Iraq's Ramadi into ghost town,Reported by Stephen Kalin,1,Ramādī town,,Al Anbār province,Qaḑā’ ar Ramādī,33.420560,43.307779,POINT (43.307779 33.420560),177567,Iraq,645,Middle East,1,2,01/17/2016 00:00:00,01/19/2016 00:00:00,0,8,0,0,8,8,8,
211784,,2016,True,Clear,1,259,259,Iraq:Government,524,524,Government of Iraq - IS,116,116,Government of Iraq,234,234,IS,1,"""Associated Press Newswires,2016-01-27,Suicide attacks kill 4 Iraqi troops in western Iraq""",Associated Press Newswires,2016-01-27,Suicide attacks kill 4 Iraqi troops in western Iraq,"Sheikh Mal-Allah al-Obeidi, head of the town council in al-Baghdadi",1,Al Baghdādī town,,Al Anbār province,Hīt district,33.851358,42.548684,POINT (42.548684 33.851358),178286,Iraq,645,Middle East,1,1,01/27/2016 00:00:00,01/27/2016 00:00:00,4,7,0,0,11,11,11,
212247,,2016,True,Clear,2,14542,13540,IS - Taleban,14542,14542,IS - Taleban,234,234,IS,303,303,Taleban,1,"""BBC Monitoring South Asia,2016-01-05,Agency reports fighting between Taleban, ISIS in Afghan east""",BBC Monitoring South Asia,2016-01-05,"Agency reports fighting between Taleban, ISIS in Afghan east","Police, local official",2,Chaparhar district,,Nangarhar province,Chaparhar district,34.290817,70.371911,POINT (70.371911 34.290817),179061,Afghanistan,700,Asia,1,1,01/04/2016 00:00:00,01/04/2016 00:00:00,3,2,0,0,5,10,5,
212248,,2016,True,Clear,2,14542,13540,IS - Taleban,14542,14542,IS - Taleban,234,234,IS,303,303,Taleban,1,"""BBC Monitoring South Asia,2016-01-05,Agency reports fighting between Taleban, ISIS in Afghan east""",BBC Monitoring South Asia,2016-01-05,"Agency reports fighting between Taleban, ISIS in Afghan east","Police, local official",1,Mano Kalay village,,Nangarhar province,Chaparhar district,34.242599,70.311493,POINT (70.311493 34.242599),179061,Afghanistan,700,Asia,1,1,01/04/2016 00:00:00,01/04/2016 00:00:00,3,2,0,0,5,10,5,
212274,,2016,True,Clear,3,234,506,IS - Civilians,234,973,IS - Civilians,234,234,IS,9999,1,Civilians,5,"""Associated Press Newswires,2016-01-11,IS claims responsibility for Baghdad mall attack"";""Agence France Presse,2016-01-11,12 killed as gunmen take hostages in Baghdad mall: police"";""Associated Press Newswires,2016-01-11,IS claims responsibility for Baghdad mall attack"";""Reuters News,2016-01-11,CORRECTED-Islamic State says it carried out attacks on Baghdad mall -statement"";""Associated Press Newswires,2016-01-11,IS claims responsibility for Baghdad mall attack""",Associated Press Newswires;Agence France Presse;Associated Press Newswires;Reuters News;Associated Press Newswires,2016-01-11;2016-01-11;2016-01-11;2016-01-11;2016-01-11,IS claims responsibility for Baghdad mall attack;12 killed as gunmen take hostages in Baghdad mall: police;IS claims responsibility for Baghdad mall attack;CORRECTED-Islamic State says it carried out attacks on Baghdad mall -statement;IS claims responsibility for Baghdad mall attack,"medical and police sources, IS statement,",1,Baghdād city,,Baghdād province,,33.340582,44.400876,POINT (44.400876 33.340582),177569,Iraq,645,Middle East,1,1,01/11/2016 00:00:00,01/11/2016 00:00:00,0,0,9,0,9,9,9,
213193,,2016,True,Clear,1,259,259,Iraq:Government,524,524,Government of Iraq - IS,116,116,Government of Iraq,234,234,IS,1,"""Reuters News,2016-02-03,Arabs, Kurds retake northern Iraq village from Islamic State""",Reuters News,2016-02-03,"Arabs, Kurds retake northern Iraq village from Islamic State",Peshmerga Commander Qader Qader,1,Kudilah Village,,Arbīl province,Qaḑā’ Makhmūr,35.760794,43.397025,POINT (43.397025 35.760794),181167,Iraq,645,Middle East,1,1,02/03/2016 00:00:00,02/03/2016 00:00:00,0,11,0,0,11,11,11,
213246,,2016,True,Clear,1,259,259,Iraq:Government,524,524,Government of Iraq - IS,116,116,Government of Iraq,234,234,IS,1,"""Reuters News,2016-02-06,Three British troops injured in covert operation in Iraq - Mirror""",Reuters News,2016-02-06,Three British troops injured in covert operation in Iraq - Mirror,The Mirror,2,Mosul town,,Nīnawá province,Qaḑā’ al Mawşil,36.335000,43.118889,POINT (43.118889 36.335000),181887,Iraq,645,Middle East,1,1,02/06/2016 00:00:00,02/06/2016 00:00:00,0,30,0,0,30,30,30,
213249,,2016,True,Clear,1,259,259,Iraq:Government,524,524,Government of Iraq - IS,116,116,Government of Iraq,234,234,IS,4,"""Agence France Presse,2016-02-17,IS shoots down Iraqi army helicopter killing one: officials"";""Agence France Presse,2016-02-17,IS shoots down Iraqi army helicopter killing one"";""Associated Press Newswires,2016-02-17,Iraqi officials: IS downs military helicopter, 2 killed"";""Associated Press Newswires,2016-02-17,Iraqi officials: IS downs military helicopter, 2 killed""",Agence France Presse;Agence France Presse;Associated Press Newswires;Associated Press Newswires,2016-02-17;2016-02-17;2016-02-17;2016-02-17,"IS shoots down Iraqi army helicopter killing one: officials;IS shoots down Iraqi army helicopter killing one;Iraqi officials: IS downs military helicopter, 2 killed;Iraqi officials: IS downs military helicopter, 2 killed",Iraqi officials,2,Al ‘Āmirīyah town,,Al Anbār province,Qaḑā’ al Fallūjah,33.173301,43.862929,POINT (43.862929 33.173301),177568,Iraq,645,Middle East,1,1,02/17/2016 00:00:00,02/17/2016 00:00:00,2,0,0,0,2,2,2,
213256,,2016,True,Clear,1,259,259,Iraq:Government,524,524,Government of Iraq - IS,116,116,Government of Iraq,234,234,IS,1,"""Associated Press Newswires,2016-02-22,UN: IS bombs in Iraq's Ramadi hinder return of displaced""",Associated Press Newswires,2016-02-22,UN: IS bombs in Iraq's Ramadi hinder return of displaced,"U.N. development official, Lise Grande",1,Ramādī town,,Al Anbār province,Qaḑā’ ar Ramādī,33.420560,43.307779,POINT (43.307779 33.420560),177567,Iraq,645,Middle East,2,4,02/08/2016 00:00:00,02/22/2016 00:00:00,0,0,8,0,8,8,8,
213258,,2016,True,Clear,3,234,506,IS - Civilians,234,973,IS - Civilians,234,234,IS,9999,1,Civilians,4,"""Reuters News,2016-02-25,Two suicide bombers kill 15 at Shi'ite mosque in Baghdad"";""Associated Press Newswires,2016-02-25,IS claims suicide bombings in Iraqi capital that kills 15"";""Reuters News,2016-02-25,Twin suicide bombing kills 12 at Shi'ite mosque in Baghdad-police, medics"";""Reuters News,2016-02-25,UPDATE 2-Two suicide bombers kill 15 at Shi'ite mosque in Baghdad""",Reuters News;Associated Press Newswires;Reuters News;Reuters News,2016-02-25;2016-02-25;2016-02-25;2016-02-25,"Two suicide bombers kill 15 at Shi'ite mosque in Baghdad;IS claims suicide bombings in Iraqi capital that kills 15;Twin suicide bombing kills 12 at Shi'ite mosque in Baghdad-police, medics;UPDATE 2-Two suicide bombers kill 15 at Shi'ite mosque in Baghdad",police and Medical sources,1,Baghdād city,,Baghdād province,,33.340582,44.400876,POINT (44.400876 33.340582),177569,Iraq,645,Middle East,1,1,02/25/2016 00:00:00,02/25/2016 00:00:00,0,0,11,0,11,11,11,
213262,,2016,True,Clear,1,259,259,Iraq:Government,524,524,Government of Iraq - IS,116,116,Government of Iraq,234,234,IS,2,"""Reuters News,2016-02-25,UPDATE 2-Two suicide bombers kill 15 at Shi'ite mosque in Baghdad"";""Associated Press Newswires,2016-02-25,IS claims suicide bombings in Iraqi capital that kills 15""",Reuters News;Associated Press Newswires,2016-02-25;2016-02-25,UPDATE 2-Two suicide bombers kill 15 at Shi'ite mosque in Baghdad;IS claims suicide bombings in Iraqi capital that kills 15,"member of the security forces, police and medical sources ",1,Baghdād city,,Baghdād province,,33.340582,44.400876,POINT (44.400876 33.340582),177569,Iraq,645,Middle East,1,1,02/25/2016 00:00:00,02/25/2016 00:00:00,4,2,0,0,6,6,6,
213265,,2016,True,Clear,1,259,259,Iraq:Government,524,524,Government of Iraq - IS,116,116,Government of Iraq,234,234,IS,4,"""Reuters News,2016-02-28,Militants launch largest attacks in months on Baghdad outskirts"";""Associated Press Newswires,2016-02-28,Twin bombing attacks in Baghdad market kill at least 59"";""Reuters News,2016-02-28,Twin suicide bombing kills 70 in Baghdad's deadliest attack this year"";""Reuters News,2016-02-28,Twin suicide bombing kills 70 in Baghdad's deadliest attack this year""",Reuters News;Associated Press Newswires;Reuters News;Reuters News,2016-02-28;2016-02-28;2016-02-28;2016-02-28,Militants launch largest attacks in months on Baghdad outskirts;Twin bombing attacks in Baghdad market kill at least 59;Twin suicide bombing kills 70 in Baghdad's deadliest attack this year;Twin suicide bombing kills 70 in Baghdad's deadliest attack this year,"according police, security officials and Interior Ministry spokesman Brigadier General Saad Maan",1,Abū Ghurayb town,,Baghdād province,Abū Ghurayb district,33.307031,44.186945,POINT (44.186945 33.307031),177569,Iraq,645,Middle East,1,1,02/28/2016 00:00:00,02/28/2016 00:00:00,17,23,0,0,40,40,40,
213266,,2016,True,Clear,3,234,506,IS - Civilians,234,973,IS - Civilians,234,234,IS,9999,1,Civilians,8,"""Reuters News,2016-02-28,Baghdad bomb attacks kill 17: sources"";""Reuters News,2016-02-28,Baghdad blasts' death toll rises to 24: sources"";""Reuters News,2016-02-28,Islamic State claims responsibility for Baghdad blasts that killed 31"";""Associated Press Newswires,2016-02-28,Twin bombing attacks in Baghdad market kill at least 59"";""Reuters News,2016-02-28,Death toll in Baghdad twin suicide bombing rises to 70-sources"";""Reuters News,2016-02-28,Twin suicide bombing kills 70 in Baghdad's deadliest attack this year"";""Associated Press Newswires,2016-02-29,Iraq officials: Death toll from Islamic State's market bombings Sunday in Baghdad climbs to 73"";""Reuters News,2016-03-01,RPT-Baghdad attacks signal Iraqi forces stretched thin against Islamic State""",Reuters News;Reuters News;Reuters News;Associated Press Newswires;Reuters News;Reuters News;Associated Press Newswires;Reuters News,2016-02-28;2016-02-28;2016-02-28;2016-02-28;2016-02-28;2016-02-28;2016-02-29;2016-03-01,Baghdad bomb attacks kill 17: sources;Baghdad blasts' death toll rises to 24: sources;Islamic State claims responsibility for Baghdad blasts that killed 31;Twin bombing attacks in Baghdad market kill at least 59;Death toll in Baghdad twin suicide bombing rises to 70-sources;Twin suicide bombing kills 70 in Baghdad's deadliest attack this year;Iraq officials: Death toll from Islamic State's market bombings Sunday in Baghdad climbs to 73;RPT-Baghdad attacks signal Iraqi forces stretched thin against Islamic State,"Interior Ministry spokesman, Islamic State-affiliated Aamaq news Agency, police hospital and morgue sources, Iraqui officials",1,Baghdād city,,Baghdād province,,33.340582,44.400876,POINT (44.400876 33.340582),177569,Iraq,645,Middle East,1,1,02/28/2016 00:00:00,02/28/2016 00:00:00,0,0,78,0,78,78,78,
213281,,2016,True,Clear,1,259,259,Iraq:Government,524,524,Government of Iraq - IS,116,116,Government of Iraq,234,234,IS,3,"""Reuters News,2016-02-29,Death toll in suicide attack northeast of Baghdad rises to 24-sources"";""Reuters News,2016-02-29,Islamic State claims suicide attack that killed 27 in east Iraq - SITE"";""Associated Press Newswires,2016-02-29,Death toll rises to 38 in IS bombing at Iraqi funeral""",Reuters News;Reuters News;Associated Press Newswires,2016-02-29;2016-02-29;2016-02-29,Death toll in suicide attack northeast of Baghdad rises to 24-sources;Islamic State claims suicide attack that killed 27 in east Iraq - SITE;Death toll rises to 38 in IS bombing at Iraqi funeral,security and hospital officials,1,Miqdādīyah town,,Diyālá province,Qaḑā’ Miqdādīyah,33.978611,44.936944,POINT (44.936944 33.978611),178290,Iraq,645,Middle East,1,1,02/29/2016 00:00:00,02/29/2016 00:00:00,1,1,37,0,39,39,39,
213885,,2016,True,Clear,1,259,259,Iraq:Government,524,524,Government of Iraq - IS,116,116,Government of Iraq,234,234,IS,1,"""The Independent,2016-02-08,Isis executes 300 Iraqi army troops and civilian activists in Mosul after US-led air strikes on city""",The Independent,2016-02-08,Isis executes 300 Iraqi army troops and civilian activists in Mosul after US-led air strikes on city,Official spokesman of the Iraqi army in Nineveh ISI sources,1,Mosul town,,Nīnawá province,Qaḑā’ al Mawşil,36.335000,43.118889,POINT (43.118889 36.335000),181887,Iraq,645,Middle East,2,3,02/02/2016 00:00:00,02/08/2016 00:00:00,298,0,2,0,300,300,300,
213893,,2016,True,Clear,1,354,354,Turkey:Kurdistan,781,781,Government of Turkey - PKK,115,115,Government of Turkey,323,323,PKK,1,"""Reuters News,2016-01-01,Two Turkish police officers killed in Kurdish southeast""",Reuters News,2016-01-01,Two Turkish police officers killed in Kurdish southeast,Dogan news agency,1,Diyarbakır town,,Diyarbakır province,,37.915833,40.218889,POINT (40.218889 37.915833),184041,Turkey,640,Middle East,1,1,01/01/2016 00:00:00,01/01/2016 00:00:00,1,0,0,0,1,1,1,
213929,,2016,True,Clear,1,259,259,Iraq:Government,524,524,Government of Iraq - IS,116,116,Government of Iraq,234,234,IS,1,"""Al Jazeera English,2016-02-03,ISIL shelling kills more Iraqi soldiers in Ramadi""",Al Jazeera English,2016-02-03,ISIL shelling kills more Iraqi soldiers in Ramadi,Military sources,1,Ramādī town,,Al Anbār province,Qaḑā’ ar Ramādī,33.420560,43.307779,POINT (43.307779 33.420560),177567,Iraq,645,Middle East,1,1,02/03/2016 00:00:00,02/03/2016 00:00:00,13,0,0,0,13,13,13,
213931,,2016,True,Clear,1,259,259,Iraq:Government,524,524,Government of Iraq - IS,116,116,Government of Iraq,234,234,IS,2,"""Al Jazeera English,2016-02-03,ISIL shelling kills more Iraqi soldiers in Ramadi"";""Aljazeera and Reuters,2016-02-02,ISIL suicide bomber kills Iraqi troops near Ramadi""",Al Jazeera English;Aljazeera and Reuters,2016-02-03;2016-02-02,ISIL shelling kills more Iraqi soldiers in Ramadi;ISIL suicide bomber kills Iraqi troops near Ramadi,Military sources,1,Albu Dhiyab,,Al Anbār province,Qaḑā’ ar Ramādī,33.490380,43.276885,POINT (43.276885 33.490380),177567,Iraq,645,Middle East,1,1,02/02/2016 00:00:00,02/02/2016 00:00:00,18,3,0,0,21,21,21,
213942,,2016,True,Clear,1,259,259,Iraq:Government,524,524,Government of Iraq - IS,116,116,Government of Iraq,234,234,IS,1,"""Associated Press Newswires,2016-02-01,US commander: More US, coalition forces likely to fight IS""",Associated Press Newswires,2016-02-01,"US commander: More US, coalition forces likely to fight IS",Army Lt. Gen. Sean MacFarland ,1,Mosul town,,Nīnawá province,Qaḑā’ al Mawşil,36.335000,43.118889,POINT (43.118889 36.335000),181887,Iraq,645,Middle East,1,1,01/10/2016 00:00:00,01/10/2016 00:00:00,0,3,0,0,3,3,3,
213947,,2016,True,Clear,1,259,259,Iraq:Government,524,524,Government of Iraq - IS,116,116,Government of Iraq,234,234,IS,1,"""BBC Monitoring Middle East,2016-02-04,Iraqi forces ""liberate"" Albu Sawda area in Fallujah from Islamic State group""",BBC Monitoring Middle East,2016-02-04,"Iraqi forces ""liberate"" Albu Sawda area in Fallujah from Islamic State group",Iraqi security forces,1,Al Fallūjah town,,Al Anbār province,Qaḑā’ al Fallūjah,33.355813,43.786124,POINT (43.786124 33.355813),177568,Iraq,645,Middle East,1,1,02/04/2016 00:00:00,02/04/2016 00:00:00,0,18,0,0,18,18,18,
213948,,2016,True,Clear,1,259,259,Iraq:Government,524,524,Government of Iraq - IS,116,116,Government of Iraq,234,234,IS,1,"""BBC Monitoring Middle East,2016-02-04,Iraqi forces kill 11 militants of Islamic State group in Salah-al-Din""",BBC Monitoring Middle East,2016-02-04,Iraqi forces kill 11 militants of Islamic State group in Salah-al-Din,Al-Mada Press news ,4,Şalāḩ ad Dīn province,,Şalāḩ ad Dīn province,,34.500000,43.650000,POINT (43.650000 34.500000),179728,Iraq,645,Middle East,1,1,02/04/2016 00:00:00,02/04/2016 00:00:00,0,11,0,0,11,11,11,
213949,,2016,True,Clear,3,717,604,Al-Shabaab - Civilians,717,1071,Al-Shabaab - Civilians,717,717,Al-Shabaab,9999,1,Civilians,1,"""Agence France Presse,2016-01-01,Turk killed in Somalia shooting: police""",Agence France Presse,2016-01-01,Turk killed in Somalia shooting: police,police and witnesses,1,Mogadishu city,,Banaadir region,Mogadishu district,2.066667,45.366667,POINT (45.366667 2.066667),132931,Somalia,520,Africa,1,1,01/01/2016 00:00:00,01/01/2016 00:00:00,0,0,2,0,2,2,2,
